codigo_articulo,categoria,semana_del_año,ocupacion_albergue,stock_inicio_semana,ingresos_semana,salidas_semana,stock_fin_semana,rolling_avg_salidas_3sem,alerta_7_dias,alerta_14_dias,nombre_producto,presentacion,unidad_medida,categoria_general,es_producto
0035ME,Menestras,52,45,-0.27,0.0,0.07,-0.34,0.07,1,0,Lenteja 1 kg,1 kg,kg,Menestras,True
0046ME,Menestras,1,54,0.37,0.0,0.04,0.33,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,2,44,0.33,0.13,0.03,0.43,0.035,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,3,58,0.43,0.2,0.05,0.58,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,4,53,0.58,0.0,0.04,0.54,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,5,44,0.54,0.0,0.04,0.5,0.0433,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,6,42,0.5,0.13,0.04,0.59,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,7,49,0.59,0.0,0.05,0.54,0.0433,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,8,47,0.54,0.0,0.04,0.5,0.0433,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,9,40,0.5,0.08,0.03,0.55,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,10,45,0.55,0.0,0.05,0.5,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,11,56,0.5,0.0,0.06,0.44,0.0467,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,12,60,0.44,0.0,0.07,0.37,0.06,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,13,48,0.37,0.14,0.05,0.46,0.06,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,14,47,0.46,0.0,0.05,0.41,0.0567,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,15,44,0.41,0.11,0.04,0.48,0.0467,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,16,53,0.48,0.0,0.04,0.44,0.0433,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,17,43,0.44,0.0,0.04,0.4,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,18,47,0.4,0.0,0.04,0.36,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,19,53,0.36,0.0,0.05,0.31,0.0433,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,20,54,0.31,0.0,0.06,0.25,0.05,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,21,56,0.25,0.0,0.05,0.2,0.0533,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,22,47,0.2,0.0,0.05,0.15,0.0533,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,23,46,0.15,0.23,0.04,0.34,0.0467,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,24,59,0.34,0.0,0.05,0.29,0.0467,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,25,40,0.29,0.0,0.03,0.26,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,26,45,0.26,0.0,0.04,0.22,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,27,44,0.22,0.0,0.04,0.18,0.0367,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,28,41,0.18,0.0,0.04,0.14,0.04,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,29,49,0.14,0.0,0.05,0.09,0.0433,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,30,44,0.09,0.0,0.04,0.05,0.0433,0,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,31,43,0.05,0.0,0.04,0.01,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,32,58,0.01,0.0,0.06,-0.05,0.0467,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,33,50,-0.05,0.0,0.05,-0.1,0.05,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,34,54,-0.1,0.0,0.05,-0.15,0.0533,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,35,50,-0.15,0.17,0.06,-0.04,0.0533,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,36,54,-0.04,0.0,0.04,-0.08,0.05,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,37,50,-0.08,0.0,0.05,-0.13,0.05,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,38,44,-0.13,0.0,0.04,-0.17,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,39,49,-0.17,0.0,0.04,-0.21,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,40,58,-0.21,0.0,0.05,-0.26,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,41,47,-0.26,0.0,0.04,-0.3,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,42,43,-0.3,0.23,0.04,-0.11,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,43,58,-0.11,0.0,0.05,-0.16,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,44,48,-0.16,0.2,0.04,0.0,0.0433,1,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,45,48,0.0,0.15,0.05,0.1,0.0467,0,0,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,46,56,0.1,0.0,0.06,0.04,0.05,0,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,47,51,0.04,0.0,0.04,0.0,0.05,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,48,59,0.0,0.0,0.06,-0.06,0.0533,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,49,40,-0.06,0.0,0.04,-0.1,0.0467,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,50,57,-0.1,0.0,0.05,-0.15,0.05,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,51,46,-0.15,0.0,0.04,-0.19,0.0433,1,1,Moron 500 gr,500 gr,kg,Menestras,True
0046ME,Menestras,52,47,-0.19,0.0,0.04,-0.23,0.0433,1,0,Moron 500 gr,500 gr,kg,Menestras,True
0047ME,Menestras,1,52,0.35,0.0,0.06,0.29,0.06,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,2,56,0.29,0.22,0.06,0.45,0.06,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,3,47,0.45,0.0,0.05,0.4,0.0567,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,4,57,0.4,0.0,0.07,0.33,0.06,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,5,56,0.33,0.0,0.07,0.26,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,6,40,0.26,0.0,0.05,0.21,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,7,46,0.21,0.0,0.06,0.15,0.06,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,8,41,0.15,0.0,0.05,0.1,0.0533,0,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,9,57,0.1,0.0,0.07,0.03,0.06,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,10,42,0.03,0.0,0.07,-0.04,0.0633,1,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,11,47,-0.04,0.29,0.06,0.19,0.0667,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,12,54,0.19,0.0,0.08,0.11,0.07,0,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,13,42,0.11,0.0,0.06,0.05,0.0667,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,14,50,0.05,0.0,0.07,-0.02,0.07,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,15,59,-0.02,0.0,0.07,-0.09,0.0667,1,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,16,55,-0.09,0.25,0.07,0.09,0.07,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,17,40,0.09,0.12,0.05,0.16,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,18,57,0.16,0.0,0.08,0.08,0.0667,0,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,19,54,0.08,0.0,0.07,0.01,0.0667,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,20,42,0.01,0.0,0.05,-0.04,0.0667,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,21,51,-0.04,0.0,0.07,-0.11,0.0633,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,22,48,-0.11,0.0,0.06,-0.17,0.06,1,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,23,51,-0.17,0.33,0.06,0.1,0.0633,0,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,24,53,0.1,0.0,0.06,0.04,0.06,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,25,56,0.04,0.0,0.08,-0.04,0.0667,1,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,26,41,-0.04,0.0,0.05,-0.09,0.0633,1,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,27,46,-0.09,0.25,0.06,0.1,0.0633,0,1,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,28,52,0.1,0.0,0.07,0.03,0.06,1,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,29,44,0.03,0.31,0.06,0.28,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,30,45,0.28,0.2,0.06,0.42,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,31,45,0.42,0.0,0.06,0.36,0.06,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,32,51,0.36,0.0,0.07,0.29,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,33,60,0.29,0.31,0.1,0.5,0.0767,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,34,53,0.5,0.15,0.08,0.57,0.0833,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,35,50,0.57,0.13,0.06,0.64,0.08,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,36,43,0.64,0.0,0.06,0.58,0.0667,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,37,46,0.58,0.0,0.05,0.53,0.0567,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,38,44,0.53,0.0,0.05,0.48,0.0533,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,39,43,0.48,0.0,0.05,0.43,0.05,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,40,56,0.43,0.0,0.06,0.37,0.0533,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,41,52,0.37,0.25,0.08,0.54,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,42,47,0.54,0.0,0.05,0.49,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,43,50,0.49,0.0,0.06,0.43,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,44,57,0.43,0.0,0.06,0.37,0.0567,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,45,51,0.37,0.0,0.07,0.3,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,46,56,0.3,0.32,0.07,0.55,0.0667,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,47,56,0.55,0.23,0.07,0.71,0.07,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,48,60,0.71,0.0,0.07,0.64,0.07,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,49,44,0.64,0.0,0.05,0.59,0.0633,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,50,51,0.59,0.0,0.05,0.54,0.0567,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,51,48,0.54,0.0,0.05,0.49,0.05,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0047ME,Menestras,52,53,0.49,0.27,0.05,0.71,0.05,0,0,Moron 1 kl,1 kg,kg,Menestras,True
0051ME,Menestras,1,47,0.26,0.0,0.08,0.18,0.08,0,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,2,59,0.18,0.0,0.11,0.07,0.095,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,3,57,0.07,0.0,0.11,-0.04,0.1,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,4,42,-0.04,0.0,0.1,-0.14,0.1067,1,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,5,52,-0.14,0.46,0.12,0.2,0.11,0,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,6,51,0.2,0.0,0.11,0.09,0.11,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,7,56,0.09,0.0,0.13,-0.04,0.12,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,8,40,-0.04,0.0,0.09,-0.13,0.11,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,9,49,-0.13,0.0,0.11,-0.24,0.11,1,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,10,41,-0.24,0.52,0.12,0.16,0.1067,0,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,11,52,0.16,0.0,0.16,0.0,0.13,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,12,51,0.0,0.0,0.12,-0.12,0.1333,1,1,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,13,49,-0.12,0.32,0.14,0.06,0.14,1,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,14,56,0.06,0.33,0.13,0.26,0.13,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,15,57,0.26,0.0,0.14,0.12,0.1367,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,16,43,0.12,0.55,0.1,0.57,0.1233,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,17,44,0.57,0.35,0.11,0.81,0.1167,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,18,46,0.81,0.0,0.1,0.71,0.1033,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,19,47,0.71,0.0,0.11,0.6,0.1067,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,20,52,0.6,0.21,0.12,0.69,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,21,48,0.69,0.49,0.1,1.08,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,22,54,1.08,0.39,0.11,1.36,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,23,59,1.36,0.0,0.12,1.24,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,24,57,1.24,0.0,0.13,1.11,0.12,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,25,56,1.11,0.5,0.12,1.49,0.1233,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,26,54,1.49,0.53,0.11,1.91,0.12,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,27,44,1.91,0.52,0.09,2.34,0.1067,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,28,48,2.34,0.52,0.11,2.75,0.1033,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,29,49,2.75,0.0,0.11,2.64,0.1033,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,30,41,2.64,0.0,0.11,2.53,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,31,54,2.53,0.46,0.12,2.87,0.1133,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,32,44,2.87,0.0,0.1,2.77,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,33,52,2.77,0.0,0.11,2.66,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,34,58,2.66,0.0,0.14,2.52,0.1167,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,35,47,2.52,0.0,0.12,2.4,0.1233,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,36,45,2.4,0.0,0.09,2.31,0.1167,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,37,55,2.31,0.0,0.12,2.19,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,38,60,2.19,0.0,0.12,2.07,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,39,45,2.07,0.53,0.09,2.51,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,40,49,2.51,0.32,0.1,2.73,0.1033,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,41,46,2.73,0.5,0.09,3.14,0.0933,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,42,46,3.14,0.22,0.1,3.26,0.0967,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,43,56,3.26,0.0,0.11,3.15,0.1,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,44,52,3.15,0.0,0.11,3.04,0.1067,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,45,45,3.04,0.0,0.09,2.95,0.1033,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,46,41,2.95,0.0,0.08,2.87,0.0933,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,47,54,2.87,0.0,0.11,2.76,0.0933,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,48,56,2.76,0.0,0.11,2.65,0.1,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,49,56,2.65,0.0,0.11,2.54,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,50,57,2.54,0.0,0.12,2.42,0.1133,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,51,54,2.42,0.0,0.1,2.32,0.11,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0051ME,Menestras,52,51,2.32,0.2,0.09,2.43,0.1033,0,0,Pallar 500 gr,500 gr,kg,Menestras,True
0052ME,Menestras,1,54,0.19,0.0,0.05,0.14,0.05,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,2,43,0.14,0.0,0.04,0.1,0.045,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,3,52,0.1,0.0,0.05,0.05,0.0467,0,1,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,4,50,0.05,0.0,0.05,0.0,0.0467,1,1,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,5,41,0.0,0.0,0.04,-0.04,0.0467,1,1,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,6,42,-0.04,0.0,0.04,-0.08,0.0433,1,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,7,51,-0.08,0.23,0.06,0.09,0.0467,0,1,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,8,45,0.09,0.0,0.05,0.04,0.05,1,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,9,42,0.04,0.22,0.05,0.21,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,10,55,0.21,0.0,0.06,0.15,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,11,53,0.15,0.11,0.06,0.2,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,12,57,0.2,0.0,0.07,0.13,0.0633,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,13,42,0.13,0.0,0.05,0.08,0.06,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,14,42,0.08,0.18,0.05,0.21,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,15,53,0.21,0.0,0.06,0.15,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,16,48,0.15,0.19,0.05,0.29,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,17,60,0.29,0.0,0.06,0.23,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,18,52,0.23,0.18,0.06,0.35,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,19,57,0.35,0.0,0.07,0.28,0.0633,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,20,52,0.28,0.0,0.06,0.22,0.0633,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,21,45,0.22,0.0,0.05,0.17,0.06,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,22,48,0.17,0.0,0.05,0.12,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,23,53,0.12,0.19,0.06,0.25,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,24,49,0.25,0.0,0.05,0.2,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,25,57,0.2,0.0,0.06,0.14,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,26,52,0.14,0.25,0.05,0.34,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,27,46,0.34,0.2,0.05,0.49,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,28,41,0.49,0.22,0.05,0.66,0.05,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,29,47,0.66,0.0,0.06,0.6,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,30,47,0.6,0.0,0.05,0.55,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,31,59,0.55,0.0,0.06,0.49,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,32,42,0.49,0.13,0.05,0.57,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,33,53,0.57,0.11,0.06,0.62,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,34,52,0.62,0.0,0.06,0.56,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,35,58,0.56,0.0,0.07,0.49,0.0633,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,36,60,0.49,0.0,0.06,0.43,0.0633,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,37,58,0.43,0.1,0.07,0.46,0.0667,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,38,48,0.46,0.0,0.05,0.41,0.06,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,39,49,0.41,0.0,0.05,0.36,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,40,54,0.36,0.0,0.06,0.3,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,41,51,0.3,0.28,0.06,0.52,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,42,44,0.52,0.0,0.04,0.48,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,43,51,0.48,0.0,0.07,0.41,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,44,58,0.41,0.0,0.06,0.35,0.0567,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,45,43,0.35,0.17,0.05,0.47,0.06,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,46,43,0.47,0.0,0.05,0.42,0.0533,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,47,49,0.42,0.0,0.05,0.37,0.05,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,48,42,0.37,0.0,0.05,0.32,0.05,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,49,47,0.32,0.0,0.04,0.28,0.0467,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,50,43,0.28,0.0,0.04,0.24,0.0433,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,51,49,0.24,0.0,0.04,0.2,0.04,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0052ME,Menestras,52,54,0.2,0.0,0.05,0.15,0.0433,0,0,Pallar 1 kl,1 kg,kg,Menestras,True
0058ME,Menestras,1,59,0.3,0.0,0.05,0.25,0.05,0,0,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,2,41,0.25,0.0,0.04,0.21,0.045,0,0,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,3,44,0.21,0.0,0.04,0.17,0.0433,0,0,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,4,52,0.17,0.0,0.05,0.12,0.0433,0,0,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,5,50,0.12,0.0,0.06,0.06,0.05,0,1,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,6,49,0.06,0.0,0.05,0.01,0.0533,1,1,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,7,48,0.01,0.0,0.05,-0.04,0.0533,1,1,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,8,40,-0.04,0.0,0.05,-0.09,0.05,1,1,Papa Seca 500 gr,500 gr,kg,Menestras,True
0058ME,Menestras,9,59,-0.09,0.0,0.07,-0.16,0.0567,1,1,Papa Seca 500 gr,500 gr,kg,Menestras,True
